ISO2,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_source,Budget_distribution_scenario,Years_to_neutrality,Neutrality_year,Latest_year,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_cumulative_population,Share_of_cumulative_population,Population_2050,Share_of_total_population_2050,Global_Carbon_budget,Country_carbon_budget,scenario_id
AZ,Azerbaijan,Eurasia,Consumption,1.5°C,67%,Foster,Responsibility,27,2049,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,150000,506.9218875483532,989
AZ,Azerbaijan,Eurasia,Consumption,1.5°C,67%,Foster,Current_target,N/A,N/A,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,150000,,990
AZ,Azerbaijan,Eurasia,Consumption,2°C,33%,Lamboll,Equality,98,>2100,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1603000,1876.7228361498705,991
AZ,Azerbaijan,Eurasia,Consumption,2°C,33%,Lamboll,Responsibility,136,>2100,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1603000,2590.560931868322,992
AZ,Azerbaijan,Eurasia,Consumption,2°C,33%,Lamboll,Current_target,N/A,N/A,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1603000,,993
AZ,Azerbaijan,Eurasia,Consumption,2°C,33%,Foster,Equality,89,>2100,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1450000,1697.5970757438004,994
AZ,Azerbaijan,Eurasia,Consumption,2°C,33%,Foster,Responsibility,124,>2100,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1450000,2371.1550311243745,995
AZ,Azerbaijan,Eurasia,Consumption,2°C,33%,Foster,Current_target,N/A,N/A,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1450000,,996
AZ,Azerbaijan,Eurasia,Consumption,2°C,50%,Lamboll,Equality,75,2097,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1219000,1427.1523002287536,997
AZ,Azerbaijan,Eurasia,Consumption,2°C,50%,Lamboll,Responsibility,107,>2100,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1219000,2039.8951417658661,998
AZ,Azerbaijan,Eurasia,Consumption,2°C,50%,Lamboll,Current_target,N/A,N/A,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1219000,,999
AZ,Azerbaijan,Eurasia,Consumption,2°C,50%,Foster,Equality,71,2093,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1150000,1346.370094555428,1000
AZ,Azerbaijan,Eurasia,Consumption,2°C,50%,Foster,Responsibility,102,>2100,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1150000,1940.9473826068313,1001
AZ,Azerbaijan,Eurasia,Consumption,2°C,50%,Foster,Current_target,N/A,N/A,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,1150000,,1002
AZ,Azerbaijan,Eurasia,Consumption,2°C,67%,Lamboll,Equality,58,2080,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,944000,1105.1942341394122,1003
AZ,Azerbaijan,Eurasia,Consumption,2°C,67%,Lamboll,Responsibility,86,>2100,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,944000,1645.5381306247848,1004
AZ,Azerbaijan,Eurasia,Consumption,2°C,67%,Lamboll,Current_target,N/A,N/A,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,944000,,1005
AZ,Azerbaijan,Eurasia,Consumption,2°C,67%,Foster,Equality,58,2080,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,950000,1112.2187737631796,1006
AZ,Azerbaijan,Eurasia,Consumption,2°C,67%,Foster,Responsibility,87,>2100,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,950000,1654.1422835951355,1007
AZ,Azerbaijan,Eurasia,Consumption,2°C,67%,Foster,Current_target,N/A,N/A,2022.0,38.16,1030.59,699508116.0,0.001434025495058478,11224923.0,0.0011707566039612417,950000,,1008
Africa,All,Africa,Territory,1.5°C,33%,Lamboll,Equality,170,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,480000,120708.97160962151,1009
Africa,All,Africa,Territory,1.5°C,33%,Lamboll,Responsibility,251,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,480000,178018.41190961457,1010
Africa,All,Africa,Territory,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,480000,,1011
Africa,All,Africa,Territory,1.5°C,33%,Foster,Equality,107,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,300000,75443.10725601345,1012
Africa,All,Africa,Territory,1.5°C,33%,Foster,Responsibility,225,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,300000,159466.57211444294,1013
Africa,All,Africa,Territory,1.5°C,33%,Foster,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,300000,,1014
Africa,All,Africa,Territory,1.5°C,50%,Lamboll,Equality,88,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,247000,62114.824974117735,1015
Africa,All,Africa,Territory,1.5°C,50%,Lamboll,Responsibility,217,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,247000,154004.08595253126,1016
Africa,All,Africa,Territory,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,247000,,1017
Africa,All,Africa,Territory,1.5°C,50%,Foster,Equality,89,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,250000,62869.25604667787,1018
Africa,All,Africa,Territory,1.5°C,50%,Foster,Responsibility,218,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,250000,154313.2832824508,1019
Africa,All,Africa,Territory,1.5°C,50%,Foster,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,250000,,1020
Africa,All,Africa,Territory,1.5°C,67%,Lamboll,Equality,21,2044,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,60000,15088.621451202689,1021
Africa,All,Africa,Territory,1.5°C,67%,Lamboll,Responsibility,190,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,60000,134730.78572088067,1022
Africa,All,Africa,Territory,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,60000,,1023
Africa,All,Africa,Territory,1.5°C,67%,Foster,Equality,53,2076,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,150000,37721.553628006724,1024
Africa,All,Africa,Territory,1.5°C,67%,Foster,Responsibility,203,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,150000,144006.70561846654,1025
Africa,All,Africa,Territory,1.5°C,67%,Foster,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,150000,,1026
Africa,All,Africa,Territory,2°C,33%,Lamboll,Equality,569,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1603000,403117.6697712985,1027
Africa,All,Africa,Territory,2°C,33%,Lamboll,Responsibility,415,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1603000,293761.2790761579,1028
Africa,All,Africa,Territory,2°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1603000,,1029
Africa,All,Africa,Territory,2°C,33%,Foster,Equality,515,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1450000,364641.6850707316,1030
Africa,All,Africa,Territory,2°C,33%,Foster,Responsibility,392,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1450000,277992.21525026194,1031
Africa,All,Africa,Territory,2°C,33%,Foster,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1450000,,1032
Africa,All,Africa,Territory,2°C,50%,Lamboll,Equality,433,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1219000,306550.49248360127,1033
Africa,All,Africa,Territory,2°C,50%,Lamboll,Responsibility,359,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1219000,254184.02084645833,1034
Africa,All,Africa,Territory,2°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1219000,,1035
Africa,All,Africa,Territory,2°C,50%,Foster,Equality,408,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1150000,289198.5778147182,1036
Africa,All,Africa,Territory,2°C,50%,Foster,Responsibility,349,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1150000,247072.48225830914,1037
Africa,All,Africa,Territory,2°C,50%,Foster,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,1150000,,1038
Africa,All,Africa,Territory,2°C,67%,Lamboll,Equality,335,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,944000,237394.31083225564,1039
Africa,All,Africa,Territory,2°C,67%,Lamboll,Responsibility,319,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,944000,225840.93227050157,1040
Africa,All,Africa,Territory,2°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,944000,,1041
Africa,All,Africa,Territory,2°C,67%,Foster,Equality,337,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,950000,238903.17297737589,1042
Africa,All,Africa,Territory,2°C,67%,Foster,Responsibility,320,>2100,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,950000,226459.3269303406,1043
Africa,All,Africa,Territory,2°C,67%,Foster,Current_target,N/A,N/A,2023.0,1416.601157,52517.983819,51097617452.0,0.10306577663984266,2411099133.0,0.2514770241867115,950000,,1044
Africa,All,Africa,Consumption,1.5°C,33%,Lamboll,Equality,233,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,480000,120708.97160962151,1045
Africa,All,Africa,Consumption,1.5°C,33%,Lamboll,Responsibility,226,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,480000,117292.55968345076,1046
Africa,All,Africa,Consumption,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,480000,,1047
Africa,All,Africa,Consumption,1.5°C,33%,Foster,Equality,146,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,300000,75443.10725601345,1048
Africa,All,Africa,Consumption,1.5°C,33%,Foster,Responsibility,191,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,300000,98964.53432542075,1049
Africa,All,Africa,Consumption,1.5°C,33%,Foster,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,300000,,1050
Africa,All,Africa,Consumption,1.5°C,50%,Lamboll,Equality,120,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,247000,62114.824974117735,1051
Africa,All,Africa,Consumption,1.5°C,50%,Lamboll,Responsibility,181,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,247000,93567.94908111192,1052
Africa,All,Africa,Consumption,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,247000,,1053
Africa,All,Africa,Consumption,1.5°C,50%,Foster,Equality,121,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,250000,62869.25604667787,1054
Africa,All,Africa,Consumption,1.5°C,50%,Foster,Responsibility,181,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,250000,93873.41617041241,1055
Africa,All,Africa,Consumption,1.5°C,50%,Foster,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,250000,,1056
Africa,All,Africa,Consumption,1.5°C,67%,Lamboll,Equality,29,2051,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,60000,15088.621451202689,1057
Africa,All,Africa,Consumption,1.5°C,67%,Lamboll,Responsibility,144,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,60000,74527.16718138073,1058
Africa,All,Africa,Consumption,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,60000,,1059
Africa,All,Africa,Consumption,1.5°C,67%,Foster,Equality,73,2095,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,150000,37721.553628006724,1060
Africa,All,Africa,Consumption,1.5°C,67%,Foster,Responsibility,161,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,150000,83691.17986039574,1061
Africa,All,Africa,Consumption,1.5°C,67%,Foster,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,150000,,1062
Africa,All,Africa,Consumption,2°C,33%,Lamboll,Equality,778,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1603000,403117.6697712985,1063
Africa,All,Africa,Consumption,2°C,33%,Lamboll,Responsibility,447,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1603000,231639.073444938,1064
Africa,All,Africa,Consumption,2°C,33%,Lamboll,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1603000,,1065
Africa,All,Africa,Consumption,2°C,33%,Foster,Equality,703,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1450000,364641.6850707316,1066
Africa,All,Africa,Consumption,2°C,33%,Foster,Responsibility,417,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1450000,216060.2518906125,1067
Africa,All,Africa,Consumption,2°C,33%,Foster,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1450000,,1068
Africa,All,Africa,Consumption,2°C,50%,Lamboll,Equality,591,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1219000,306550.49248360127,1069
Africa,All,Africa,Consumption,2°C,50%,Lamboll,Responsibility,371,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1219000,192539.28601447397,1070
Africa,All,Africa,Consumption,2°C,50%,Lamboll,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1219000,,1071
Africa,All,Africa,Consumption,2°C,50%,Foster,Equality,558,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1150000,289198.5778147182,1072
Africa,All,Africa,Consumption,2°C,50%,Foster,Responsibility,358,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1150000,185513.54296056248,1073
Africa,All,Africa,Consumption,2°C,50%,Foster,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,1150000,,1074
Africa,All,Africa,Consumption,2°C,67%,Lamboll,Equality,458,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,944000,237394.31083225564,1075
Africa,All,Africa,Consumption,2°C,67%,Lamboll,Responsibility,317,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,944000,164538.13616192812,1076
Africa,All,Africa,Consumption,2°C,67%,Lamboll,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,944000,,1077
Africa,All,Africa,Consumption,2°C,67%,Foster,Equality,461,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,950000,238903.17297737589,1078
Africa,All,Africa,Consumption,2°C,67%,Foster,Responsibility,319,>2100,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,950000,165149.0703405291,1079
Africa,All,Africa,Consumption,2°C,67%,Foster,Current_target,N/A,N/A,2022.0,1036.73,25479.19,49668272722.0,0.10182236310016674,2411099133.0,0.2514770241867115,950000,,1080
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,33%,Lamboll,Equality,10,2033,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,480000,7178.430325952106,1081
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,33%,Lamboll,Responsibility,-34,<2023,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,480000,-23841.54220522623,1082
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,480000,,1083
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,33%,Foster,Equality,6,2029,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,300000,4486.518953720066,1084
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,33%,Foster,Responsibility,-42,<2023,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,300000,-29198.344137411055,1085
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,33%,Foster,Current_target,N/A,N/A,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,300000,,1086
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,50%,Lamboll,Equality,5,2028,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,247000,3693.9006052295213,1087
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,50%,Lamboll,Responsibility,-44,<2023,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,247000,-30775.62470633215,1088
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,247000,,1089
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,50%,Foster,Equality,5,2028,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,250000,3738.7657947667217,1090
Asia-Pacific Developed,All,Asia-Pacific Developed,Territory,1.5°C,50%,Foster,Responsibility,-44,<2023,2023.0,1401.875959,90408.406932,14754321885.0,0.029760010734360225,143385424.5,0.014955063179066887,250000,-30686.344674129068,1091
