country;emission_2022;population_2050;repartition_method;source_of_budget;probability_of_reach;curve_type;remaining_carbon_budget;time_to_neutrality;temperature;scope
Mexico;597.8052;148946.274;responsability;lamboll;67%;linear;-5060.46374626132;-7;1.5°C;consumption_based
Monaco;1.08342;36.757;responsability;lamboll;67%;linear;-12.9626194070767;-23;1.5°C;consumption_based
Mongolia;44.70931;4501.493;responsability;lamboll;67%;linear;-292.565981199089;-6;1.5°C;consumption_based
Montenegro;4.889849;533.295;responsability;lamboll;67%;linear;-104.394836931087;-19;1.5°C;consumption_based
Morocco;84.54553;43440.431;responsability;lamboll;67%;linear;2082.65824393403;49.2671402955077;1.5°C;consumption_based
Mozambique;46.50852;63530.951;responsability;lamboll;67%;linear;4948.95172501519;212.819144750905;1.5°C;consumption_based
Myanmar;76.01056;58623.231;responsability;lamboll;67%;linear;4018.68092581929;105.74006890146;1.5°C;consumption_based
Namibia;15.53063;4512.3;responsability;lamboll;67%;linear;-79.4671666798709;-4;1.5°C;consumption_based
Nepal;51.71283;34642.027;responsability;lamboll;67%;linear;2186.16501159794;84.5501981461058;1.5°C;consumption_based
Netherlands;199.7464;18958.475;responsability;lamboll;67%;linear;-5938.79774175579;-24;1.5°C;consumption_based
New Caledonia;0;340.581;responsability;lamboll;67%;linear;32.0566081452791;inf;1.5°C;consumption_based
New Zealand;79.7114;5755.288;responsability;lamboll;67%;linear;-1909.76575240555;-23;1.5°C;consumption_based
Nicaragua;16.31699;8756.43;responsability;lamboll;67%;linear;362.222010879281;44.3981409413477;1.5°C;consumption_based
Niger;34.38707;52513.876;responsability;lamboll;67%;linear;4343.55190423564;252.627042910934;1.5°C;consumption_based
Nigeria;449.8309;359185.556;responsability;lamboll;67%;linear;22776.3528787827;101.26628863772;1.5°C;consumption_based
Norway;76.82043;5899.829;responsability;lamboll;67%;linear;-2062.60925628466;-24;1.5°C;consumption_based
Oman;65.19586;7827.002;responsability;lamboll;67%;linear;-618.849980979368;-8;1.5°C;consumption_based
Pakistan;578.9303;371863.793;responsability;lamboll;67%;linear;24305.5747023145;83.9671881133688;1.5°C;consumption_based
Panama;21.22502;5630.68;responsability;lamboll;67%;linear;-11.4769587577987;1;1.5°C;consumption_based
Papua New Guinea;17.17362;14906.59;responsability;lamboll;67%;linear;1051.89378778029;122.501113659239;1.5°C;consumption_based
Paraguay;29.96962;8640.464;responsability;lamboll;67%;linear;-235.714591901483;-6;1.5°C;consumption_based
Peru;99.16215;40583.876;responsability;lamboll;67%;linear;1150.73269644195;23.2091114692845;1.5°C;consumption_based
Philippines;260.8678;134373.439;responsability;lamboll;67%;linear;7280.03488144769;55.813978432353;1.5°C;consumption_based
Poland;340.3965;32814.096;responsability;lamboll;67%;linear;-9151.72734902073;-23;1.5°C;consumption_based
Portugal;63.02308;9770.27;responsability;lamboll;67%;linear;-2053.79213113657;-21;1.5°C;consumption_based
Qatar;162.3337;4164.46;responsability;lamboll;67%;linear;-2538.47926587068;-19;1.5°C;consumption_based
Romania;116.8046;16027.266;responsability;lamboll;67%;linear;-3019.13817019741;-22;1.5°C;consumption_based
Rwanda;8.712675;22707.91;responsability;lamboll;67%;linear;1936.61432717202;444.551031037429;1.5°C;consumption_based
Samoa;0.6925006;272.726;responsability;lamboll;67%;linear;7.68637182257286;22.1988885571301;1.5°C;consumption_based
San Marino;0.566147;33.696;responsability;lamboll;67%;linear;-20.1154549329422;-26;1.5°C;consumption_based
Sao Tome and Principe;0.2998609;365.115;responsability;lamboll;67%;linear;24.9364247240717;166.319948509937;1.5°C;consumption_based
Saudi Arabia;703.8256;47693.909;responsability;lamboll;67%;linear;-10050.5122238845;-15;1.5°C;consumption_based
Senegal;28.29428;30364.954;responsability;lamboll;67%;linear;2199.06370011776;155.442280214782;1.5°C;consumption_based
Serbia;73.73461;5532.87;responsability;lamboll;67%;linear;-1904.37422887668;-24;1.5°C;consumption_based
Seychelles;0.9971907;141.747;responsability;lamboll;67%;linear;-17.6462888834833;-16;1.5°C;consumption_based
Sierra Leone;7.612386;12948.325;responsability;lamboll;67%;linear;1046.07726778502;274.835581849114;1.5°C;consumption_based
Singapore;98.39144;6081.692;responsability;lamboll;67%;linear;-3240.37626030551;-23;1.5°C;consumption_based
Slovakia;47.49821;4936.488;responsability;lamboll;67%;linear;-1549.00865166679;-26;1.5°C;consumption_based
Slovenia;16.40035;1981.553;responsability;lamboll;67%;linear;-449.607189559599;-21;1.5°C;consumption_based
Somalia;27.54213;37206.512;responsability;lamboll;67%;linear;2625.96524642339;190.687157923036;1.5°C;consumption_based
South Africa;442.3963;79177.328;responsability;lamboll;67%;linear;-5520.24868536402;-11;1.5°C;consumption_based
South Sudan;0;18341.974;responsability;lamboll;67%;linear;1726.40714875139;inf;1.5°C;consumption_based
Spain;347.0203;44928.558;responsability;lamboll;67%;linear;-10909.5419897873;-21;1.5°C;consumption_based
Sri Lanka;52.34435;24813.69;responsability;lamboll;67%;linear;1324.6268649868;50.6120284228118;1.5°C;consumption_based
Sudan;0;85206.383;responsability;lamboll;67%;linear;8019.90607610986;inf;1.5°C;consumption_based
Suriname;3.667079;733.905;responsability;lamboll;67%;linear;-40.0959124188752;-10;1.5°C;consumption_based
Sweden;98.71911;11309.63;responsability;lamboll;67%;linear;-2432.2783957526;-21;1.5°C;consumption_based
Switzerland;98.65993;9342.586;responsability;lamboll;67%;linear;-2937.01139121166;-24;1.5°C;consumption_based
Tajikistan;16.7698;15574.642;responsability;lamboll;67%;linear;1046.62599558829;124.822716500888;1.5°C;consumption_based
Thailand;283.2797;66382.735;responsability;lamboll;67%;linear;-2754.31581976416;-7;1.5°C;consumption_based
Togo;13.54584;15584.778;responsability;lamboll;67%;linear;1162.00282337221;171.566004525701;1.5°C;consumption_based
Trinidad and Tobago;32.59566;1399.8;responsability;lamboll;67%;linear;-797.833462572188;-25;1.5°C;consumption_based
Tunisia;31.10463;13145.141;responsability;lamboll;67%;linear;133.957789491376;8.61336653040888;1.5°C;consumption_based
Turkmenistan;101.6677;9639.708;responsability;lamboll;67%;linear;-1376.3553476259;-14;1.5°C;consumption_based
Uganda;50.1081;85431.202;responsability;lamboll;67%;linear;6903.41062262788;275.540705898962;1.5°C;consumption_based
Ukraine;252.1204;31990.132;responsability;lamboll;67%;linear;-9231.09146101088;-27;1.5°C;consumption_based
Uruguay;31.57455;3254.354;responsability;lamboll;67%;linear;-829.847767297907;-22;1.5°C;consumption_based
Uzbekistan;165.7009;52210.754;responsability;lamboll;67%;linear;-1269.45586015907;-6;1.5°C;consumption_based
Vanuatu;0.5712391;534.388;responsability;lamboll;67%;linear;27.9662300374437;97.9142710554782;1.5°C;consumption_based
Viet Nam;237.3877;110008.908;responsability;lamboll;67%;linear;4485.61926443551;37.7915053259752;1.5°C;consumption_based
Yemen;45.34253;70976.403;responsability;lamboll;67%;linear;5655.78473835174;249.469305676226;1.5°C;consumption_based
Zambia;39.16851;38083.386;responsability;lamboll;67%;linear;2585.45670229546;132.017107737591;1.5°C;consumption_based
Zimbabwe;22.44673;25866.385;responsability;lamboll;67%;linear;1620.47023885041;144.38363528678;1.5°C;consumption_based
Afghanistan;36.29291;76885.134;responsability;lamboll;67%;exponential;6456.10852769695;532.907740878009;1.5°C;consumption_based
Albania;10.69817;2240.166;responsability;lamboll;67%;exponential;-97.4473031909757;-7;1.5°C;consumption_based
Algeria;229.2533;59565.554;responsability;lamboll;67%;exponential;1311.37869765067;17.136239641494;1.5°C;consumption_based
Andorra;0.7052279;82.195;responsability;lamboll;67%;exponential;-24.1594387339055;-23;1.5°C;consumption_based
Angola;63.06419;74295.394;responsability;lamboll;67%;exponential;5091.59077889233;241.865356869844;1.5°C;consumption_based
Argentina;329.7293;48308.943;responsability;lamboll;67%;exponential;-5247.03459327495;-15;1.5°C;consumption_based
Armenia;13.76886;2495.207;responsability;lamboll;67%;exponential;-168.16388425528;-13;1.5°C;consumption_based
Aruba;0.8570806;100.002;responsability;lamboll;67%;exponential;-48.2320242042463;-24;1.5°C;consumption_based
Australia;516.071;32506.969;responsability;lamboll;67%;exponential;-13533.7163562379;-24;1.5°C;consumption_based
Austria;104.6011;8724.332;responsability;lamboll;67%;exponential;-2940.14213885199;-24;1.5°C;consumption_based
Azerbaijan;61.16201;11224.923;responsability;lamboll;67%;exponential;-792.277618252044;-12;1.5°C;consumption_based
Bahamas;3.216727;424.265;responsability;lamboll;67%;exponential;-87.7817964927056;-22;1.5°C;consumption_based
Bahrain;29.84191;2139.464;responsability;lamboll;67%;exponential;-870.549794897774;-25;1.5°C;consumption_based
Bangladesh;198.2366;214709.096;responsability;lamboll;67%;exponential;16527.697985777;249.76496904984;1.5°C;consumption_based
Barbados;4.262979;264.216;responsability;lamboll;67%;exponential;-154.45391677312;-26;1.5°C;consumption_based
Belarus;37.69015;7453.546;responsability;lamboll;67%;exponential;483.01268186882;38.3913749244906;1.5°C;consumption_based
Belgium;135.3539;11870.906;responsability;lamboll;67%;exponential;-3428.92133558466;-24;1.5°C;consumption_based
Belize;1.471538;516.627;responsability;lamboll;67%;exponential;1.15468387965303;2.3506859924984;1.5°C;consumption_based
Benin;17.1341;24433.809;responsability;lamboll;67%;exponential;1934.53474409291;338.234758008336;1.5°C;consumption_based
Bermuda;0;56.937;responsability;lamboll;67%;exponential;5.35909841702196;inf;1.5°C;consumption_based
Bhutan;3.675114;882.34;responsability;lamboll;67%;exponential;13.1341948380167;10.7062070355893;1.5°C;consumption_based
Bosnia and Herzegovina;26.34888;2455.167;responsability;lamboll;67%;exponential;-482.362933247;-18;1.5°C;consumption_based
Botswana;18.26959;3437.43;responsability;lamboll;67%;exponential;-322.200929754047;-13;1.5°C;consumption_based
Brazil;1077.661;217489.3;responsability;lamboll;67%;exponential;-9311.53684492309;-7;1.5°C;consumption_based
British Virgin Islands;0.2776416;40.34;responsability;lamboll;67%;exponential;-11.0406389178326;-23;1.5°C;consumption_based
Bulgaria;57.15165;5402.217;responsability;lamboll;67%;exponential;-1158.21694058645;-22;1.5°C;consumption_based
Burkina Faso;29.78411;37304.383;responsability;lamboll;67%;exponential;2904.85308206367;292.174657153459;1.5°C;consumption_based
Burundi;4.499215;24131.72;responsability;lamboll;67%;exponential;2161.18264306864;1438.98982219908;1.5°C;consumption_based
Cambodia;40.78146;21931.455;responsability;lamboll;67%;exponential;1172.16926111243;86.1054333410927;1.5°C;consumption_based
Cameroon;38.30513;51096.317;responsability;lamboll;67%;exponential;3765.02821009664;294.451853311233;1.5°C;consumption_based
Canada;672.7777;45621.882;responsability;lamboll;67%;exponential;-18621.839545904;-25;1.5°C;consumption_based
Cayman Islands;0;103.958;responsability;lamboll;67%;exponential;9.78487017645413;inf;1.5°C;consumption_based
Central African Republic;9.32562;10616.752;responsability;lamboll;67%;exponential;419.813421356565;134.859517675927;1.5°C;consumption_based
Chad;49.86327;38857.686;responsability;lamboll;67%;exponential;2798.66517764033;168.140829823813;1.5°C;consumption_based
Chile;120.2864;20320.306;responsability;lamboll;67%;exponential;-1046.71630196231;-7;1.5°C;consumption_based
China;12046.22;1260289.093;responsability;lamboll;67%;exponential;-117045.237733103;-9;1.5°C;consumption_based
Colombia;192.7321;59385.356;responsability;lamboll;67%;exponential;732.681366968501;11.3884361622127;1.5°C;consumption_based
Congo;20.37865;11006.472;responsability;lamboll;67%;exponential;586.449625413835;86.210130193407;1.5°C;consumption_based
Costa Rica;20.15067;5354.15;responsability;lamboll;67%;exponential;-37.1569993192453;0;1.5°C;consumption_based
Croatia;23.31505;3234.159;responsability;lamboll;67%;exponential;-678.303747371528;-21;1.5°C;consumption_based
Cuba;41.99676;9382;responsability;lamboll;67%;exponential;-552.708875406677;-11;1.5°C;consumption_based
Cyprus;10.44542;1508.481;responsability;lamboll;67%;exponential;-271.805209042789;-19;1.5°C;consumption_based
Denmark;60.05671;6124.838;responsability;lamboll;67%;exponential;-2108.31877633936;-25;1.5°C;consumption_based
Djibouti;1.718966;1530.539;responsability;lamboll;67%;exponential;87.3768757415103;152.276267605735;1.5°C;consumption_based
Dominican Republic;36.86521;12996.293;responsability;lamboll;67%;exponential;283.050434310968;23.0011797331099;1.5°C;consumption_based
Ecuador;64.94059;21337.238;responsability;lamboll;67%;exponential;273.13790527005;12.5999477052552;1.5°C;consumption_based
Egypt;359.3699;161630.192;responsability;lamboll;67%;exponential;6849.26339174624;57.0959320542039;1.5°C;consumption_based
El Salvador;15.27658;6663.345;responsability;lamboll;67%;exponential;151.282161376929;29.6663816934071;1.5°C;consumption_based
Eritrea;6.147011;5696.062;responsability;lamboll;67%;exponential;357.727248940319;174.337586963842;1.5°C;consumption_based
Estonia;12.3808;1174.267;responsability;lamboll;67%;exponential;-464.190633127472;-27;1.5°C;consumption_based
Ethiopia;15.46353;225021.874;responsability;lamboll;67%;exponential;20794.825922486;4028.55823598677;1.5°C;consumption_based
Fiji;3.433959;1000.261;responsability;lamboll;67%;exponential;-0.635903326803273;1;1.5°C;consumption_based
Finland;64.9849;5351.645;responsability;lamboll;67%;exponential;-2066.22057418948;-25;1.5°C;consumption_based
France;561.8057;68219.675;responsability;lamboll;67%;exponential;-16528.8729623223;-23;1.5°C;consumption_based
French Polynesia;0;284.75;responsability;lamboll;67%;exponential;26.8016100997067;inf;1.5°C;consumption_based
Gabon;14.30998;4084.533;responsability;lamboll;67%;exponential;-139.365208988989;-7;1.5°C;consumption_based
Gambia;2.508158;4301.896;responsability;lamboll;67%;exponential;338.80748919311;404.670092513149;1.5°C;consumption_based
Georgia;17.8212;3664.014;responsability;lamboll;67%;exponential;-379.521655608896;-20;1.5°C;consumption_based
Germany;872.121;78294.613;responsability;lamboll;67%;exponential;-28601.3827354401;-26;1.5°C;consumption_based
Ghana;54.33566;50553.047;responsability;lamboll;67%;exponential;3883.24765409535;214.098261134147;1.5°C;consumption_based
Greece;83.41989;8812.07;responsability;lamboll;67%;exponential;-4149.44775862573;-26;1.5°C;consumption_based
Greenland;0;49.898;responsability;lamboll;67%;exponential;4.69656449782324;inf;1.5°C;consumption_based
Guatemala;40.88083;24670.857;responsability;lamboll;67%;exponential;1400.02307146487;102.593178732122;1.5°C;consumption_based
Guinea;25.79336;23404.584;responsability;lamboll;67%;exponential;1681.03849711531;195.241770707463;1.5°C;consumption_based
Guyana;3.330323;940.608;responsability;lamboll;67%;exponential;-1218.06738563068;-29;1.5°C;consumption_based
Haiti;14.31872;14710.861;responsability;lamboll;67%;exponential;1040.79773910266;217.753498725575;1.5°C;consumption_based
Honduras;16.61826;14846.778;responsability;lamboll;67%;exponential;945.54344187148;170.450757471704;1.5°C;consumption_based
Hungary;60.08714;8725.347;responsability;lamboll;67%;exponential;-1395.22316370098;-20;1.5°C;consumption_based
Iceland;6.905605;432.993;responsability;lamboll;67%;exponential;-155.827892317288;-23;1.5°C;consumption_based
India;2949.414;1679589.259;responsability;lamboll;67%;exponential;94971.0742067546;96.4625217264398;1.5°C;consumption_based
Indonesia;847.1642;320712.949;responsability;lamboll;67%;exponential;11315.3733909575;40.0132928830153;1.5°C;consumption_based
Iraq;404.6027;71928.75;responsability;lamboll;67%;exponential;587.346652157266;4.34879283215711;1.5°C;consumption_based
Ireland;58.80573;5970.042;responsability;lamboll;67%;exponential;-1558.34034691704;-21;1.5°C;consumption_based
Israel;96.33576;13092.722;responsability;lamboll;67%;exponential;-1660.83698984951;-16;1.5°C;consumption_based
Italy;480.3724;51891.098;responsability;lamboll;67%;exponential;-15799.1899382206;-24;1.5°C;consumption_based
Jamaica;12.76953;2454.94;responsability;lamboll;67%;exponential;-285.226912236439;-17;1.5°C;consumption_based
Japan;1258.371;105123.167;responsability;lamboll;67%;exponential;-46122.9144587169;-26;1.5°C;consumption_based
Jordan;33.45501;16367.355;responsability;lamboll;67%;exponential;544.016859283532;48.7140450029205;1.5°C;consumption_based
Kazakhstan;260.4604;26544.264;responsability;lamboll;67%;exponential;-8153.41953665783;-22;1.5°C;consumption_based
Kenya;79.74114;83593.239;responsability;lamboll;67%;exponential;5973.44416704864;224.411633386486;1.5°C;consumption_based
Kuwait;120.129;6367.756;responsability;lamboll;67%;exponential;-2367.63970218764;-22;1.5°C;consumption_based
