country;emission_2023;population_2050;repartition_method;source_of_budget;probability_of_reach;curve_type;remaining_carbon_budget;time_to_neutrality;temperature;scope
El Salvador;8.379618575;6663.345;responsability;foster;33%;exponential;454.643803934335;162.536170856373;1.5°C;territorial_CO2
Equatorial Guinea;3.776752854;3143.728;responsability;foster;33%;exponential;182.520091667526;144.775512276727;1.5°C;territorial_CO2
Eritrea;0.668500259;5696.062;responsability;foster;33%;exponential;549.967188796276;2464.55320651231;1.5°C;territorial_CO2
Estonia;11.43636893;1174.267;responsability;foster;33%;exponential;-566.976591157755;-29;1.5°C;territorial_CO2
Eswatini;1.390163801;1505.331;responsability;foster;33%;exponential;114.017850189938;245.702667073865;1.5°C;territorial_CO2
Ethiopia;16.7076921;225021.874;responsability;foster;33%;exponential;22297.5922235813;3998.01577901528;1.5°C;territorial_CO2
Fiji;2.210537892;1000.261;responsability;foster;33%;exponential;49.5866394535887;67.2000677689362;1.5°C;territorial_CO2
Finland;32.26887724;5351.645;responsability;foster;33%;exponential;-1355.90497808208;-23;1.5°C;territorial_CO2
French Guiana;0.381634202;471.917;responsability;foster;33%;exponential;36.9513930646138;290.05911990153;1.5°C;territorial_CO2
French Polynesia;1.258990011;284.75;responsability;foster;33%;exponential;-3.12524134139601;-1;1.5°C;territorial_CO2
Gabon;4.926896005;4084.533;responsability;foster;33%;exponential;209.967029276438;127.667603567711;1.5°C;territorial_CO2
Georgia;12.8635951;3664.014;responsability;foster;33%;exponential;29.5242909153673;6.87575055506548;1.5°C;territorial_CO2
Germany;582.9505817;78294.613;responsability;foster;33%;exponential;-20322.1409091877;-24;1.5°C;territorial_CO2
Ghana;24.16378619;50553.047;responsability;foster;33%;exponential;4697.6797162405;582.40006868566;1.5°C;territorial_CO2
Gibraltar;0.688587903;49.799;responsability;foster;33%;exponential;-9.93747114222877;-16;1.5°C;territorial_CO2
Greece;51.67400117;8812.07;responsability;foster;33%;exponential;-1898.4829026259;-22;1.5°C;territorial_CO2
Greenland;0.582223982;49.898;responsability;foster;33%;exponential;-6.47443096208342;-11;1.5°C;territorial_CO2
Grenada;0.142698104;113.244;responsability;foster;33%;exponential;8.21189390332493;172.396373207536;1.5°C;territorial_CO2
Guadeloupe;1.167141168;326.318;responsability;foster;33%;exponential;2.43542379869455;6.25106702904915;1.5°C;territorial_CO2
Guatemala;21.34940527;24670.857;responsability;foster;33%;exponential;2066.71301118485;289.999594343754;1.5°C;territorial_CO2
Guinea;3.715383288;23404.584;responsability;foster;33%;exponential;2277.80085906453;1836.60231456277;1.5°C;territorial_CO2
Guinea-Bissau;0.346017421;3438.608;responsability;foster;33%;exponential;335.623911472508;2905.7478680376;1.5°C;territorial_CO2
Guyana;3.304156195;940.608;responsability;foster;33%;exponential;29.0156314134509;26.307189591811;1.5°C;territorial_CO2
Haiti;3.536478127;14710.861;responsability;foster;33%;exponential;1398.95706882197;1185.04927498071;1.5°C;territorial_CO2
Honduras;10.94576269;14846.778;responsability;foster;33%;exponential;1245.81993699024;340.966920074774;1.5°C;territorial_CO2
Hungary;43.82523189;8725.347;responsability;foster;33%;exponential;-1040.10974743139;-19;1.5°C;territorial_CO2
Iceland;3.086232416;432.993;responsability;foster;33%;exponential;-61.726024773615;-17;1.5°C;territorial_CO2
India;2955.181684;1679589.259;responsability;foster;33%;exponential;115782.496124218;117.371247334775;1.5°C;territorial_CO2
Indonesia;674.5359386;320712.949;responsability;foster;33%;exponential;18528.4049110188;82.2878921538534;1.5°C;territorial_CO2
Iraq;192.9082428;71928.75;responsability;foster;33%;exponential;3211.76554601394;49.8765089642024;1.5°C;territorial_CO2
Ireland;32.4825757;5970.042;responsability;foster;33%;exponential;-721.188640733539;-17;1.5°C;territorial_CO2
Jamaica;6.864732681;2454.94;responsability;foster;33%;exponential;-47.7130245460219;-5;1.5°C;territorial_CO2
Japan;944.7586103;105123.167;responsability;foster;33%;exponential;-30581.0742133016;-24;1.5°C;territorial_CO2
Jordan;23.57898146;16367.355;responsability;foster;33%;exponential;989.550929534566;125.723397380883;1.5°C;territorial_CO2
Kazakhstan;239.8671134;26544.264;responsability;foster;33%;exponential;-4489.07702551377;-18;1.5°C;territorial_CO2
Kenya;21.7336726;83593.239;responsability;foster;33%;exponential;7975.24213020763;1099.29374011415;1.5°C;territorial_CO2
Kiribati;0.097443556;182.621;responsability;foster;33%;exponential;16.5876769209617;509.959212648311;1.5°C;territorial_CO2
Kuwait;111.633539;6367.756;responsability;foster;33%;exponential;-1811.76814332394;-18;1.5°C;territorial_CO2
Kyrgyzstan;10.46398685;9642.952;responsability;foster;33%;exponential;669.459745477293;191.659469198546;1.5°C;territorial_CO2
Latvia;6.551100159;1513.81;responsability;foster;33%;exponential;-153.148459088603;-18;1.5°C;territorial_CO2
Lebanon;17.33205484;6999.26;responsability;foster;33%;exponential;83.8715157541502;14.4966427175579;1.5°C;territorial_CO2
Lesotho;0.878312664;2993.076;responsability;foster;33%;exponential;285.334308970875;973.212880984118;1.5°C;territorial_CO2
